family,samples,genes,reads,kingdom,phylum,class,order,genus,oxygenstat,metabolism,gram,file
Actinomycetaceae,ERR260138,580,46084,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260139,580,4788,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260140,580,2887,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260143,580,2477,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260150,580,644,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260151,580,935,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260152,580,2012,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260154,580,7135,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260158,580,1822,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260161,580,3062,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260162,580,14479,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260164,580,4821,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260165,580,11688,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260166,580,1142,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260167,580,1230,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260172,580,26287,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260173,580,11569,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260174,580,5319,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260177,580,8979,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260180,580,7766,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260181,580,1863,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260182,580,6596,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260185,580,12240,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260186,580,7711,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260189,580,8645,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260194,580,12089,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260195,580,1721,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260198,580,1072,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260199,580,4947,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260200,580,5282,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260203,580,1645,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260204,580,1486,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260206,580,1811,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260214,580,15104,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260218,580,703,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260223,580,650,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260227,580,2609,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260230,580,1078,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260231,580,762,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260238,580,1578,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260244,580,5923,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260245,580,4629,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260246,580,4095,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
Actinomycetaceae,ERR260250,580,1204,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomyces,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Actinomyces_cardiffensis_F0333.xml|Actinomyces_georgiae_DSM_6843.xml|Actinomyces_graevenitzii_C83.xml|Actinomyces_naeslundii_str_Howell_279.xml|Actinomyces_odontolyticus_ATCC_17982.xml|Actinomyces_oris_K20.xml|Actinomyces_turicensis_ACS_279_V_Col4.xml|Actinomyces_urogenitalis_DSM_15434.xml|Actinomyces_viscosus_C505.xml
